14.632376	59.098988	0.72786	17.635825	50.865471	6.614437	14.419879	69.682188	9.922256	26.395141	57.20116	13.688912	30.255404	56.631169	16.382278	26.279689	94.02291	33.866725	30.802428	64.415235	25.045552	16.153305	59.275177	-0.672245
14.626291	59.231301	0.597596	17.626791	50.873458	6.615174	14.427524	69.806338	9.915657	26.365455	57.172318	13.716269	30.12236	56.559246	16.424526	26.341384	93.916945	34.084494	30.806573	64.31316	25.163527	16.154788	59.28263	-0.667548
14.61759	58.560909	1.01106	17.630301	50.880589	6.614555	14.433368	69.923158	9.916056	26.328985	57.092449	13.844668	30.088813	56.456109	16.426192	26.411334	93.861314	34.333464	30.8133	64.266978	25.318611	16.156016	59.287607	-0.662832
14.652321	58.656524	1.008343	17.634338	50.895322	6.61556	14.432292	70.028839	9.929459	26.221572	57.10647	14.012537	30.047515	56.357324	16.412317	26.465691	93.850697	34.612607	30.822192	64.257274	25.482017	16.157499	59.295061	-0.658134
14.664991	58.687417	1.069704	17.664415	50.942523	6.599775	14.409223	70.109029	9.937307	26.218397	57.108686	14.170665	30.010478	56.310831	16.437394	26.512967	93.85535	34.894932	30.830721	64.267664	25.647383	16.158996	59.304981	-0.655041
14.66843	58.694884	1.087018	17.718324	50.982695	6.593174	14.381502	70.141002	9.957066	26.225598	57.131745	14.335431	29.963609	56.254951	16.41516	26.558227	93.886355	35.21602	30.836055	64.302996	25.811596	16.160717	59.312443	-0.648758
14.692351	58.64497	1.118594	17.773053	51.058108	6.57527	14.427196	69.471788	10.755805	26.242412	57.178989	14.505186	29.837547	56.266769	16.456401	26.600284	93.941413	35.567066	30.861954	64.399693	26.000639	16.162212	59.322365	-0.645664
14.709267	58.634451	1.237116	17.89337	51.136644	6.558613	14.294971	69.484531	10.785086	26.244259	57.303183	14.697177	29.824653	56.261709	16.481726	26.640465	94.076767	35.995426	30.907789	64.524888	26.204177	16.164455	59.337247	-0.641023
14.729473	58.627713	1.374609	18.009774	51.00639	6.572444	14.313818	69.511897	10.891529	26.291467	57.461137	14.895949	29.368287	56.223258	16.569087	26.696549	94.225853	36.518247	30.948324	64.651049	26.416558	16.167357	59.363255	-0.639635
14.750538	58.622227	1.516883	18.142123	51.065085	6.614029	14.323492	69.744229	11.023804	26.323929	57.706162	15.125624	29.980153	56.109479	16.406851	26.753128	94.422994	37.160805	31.15889	64.935765	27.810966	16.17375	59.465878	-0.667353
14.771237	58.6155	1.657634	18.275568	51.242375	6.63041	14.306216	69.999717	11.01323	26.362911	58.033765	15.459736	30.569898	57.823141	18.665309	26.822308	94.648023	37.903435	31.217983	65.275214	28.183283	16.160933	59.618517	-0.699778
14.790099	58.605029	1.788969	18.718263	51.421745	6.528881	14.233036	70.340982	10.926783	26.356254	58.448435	15.805926	30.521557	57.784379	19.108974	26.897817	94.938192	38.776532	31.262134	65.684187	28.551116	16.189392	59.479236	-0.415122
14.762543	58.907463	1.397833	19.578329	51.526782	6.340337	14.004527	70.681975	10.755377	26.261921	59.044824	16.202047	30.508678	58.486359	19.84762	26.933403	95.377982	39.795598	31.270719	66.125151	28.89222	16.157282	59.171155	-0.412713
14.733079	59.106662	1.069812	18.601727	52.318918	6.555103	13.678329	71.056988	10.525928	26.234918	59.777021	16.718415	30.314408	58.965604	19.81919	27.005147	96.005128	41.015632	31.242533	66.701977	29.272131	16.210579	58.998632	-0.417561
14.744681	58.964864	1.399294	18.898638	52.467008	8.453593	13.345059	71.448273	10.288591	26.331382	61.025578	18.563589	30.150878	59.714222	20.295095	27.034174	96.803612	42.449427	31.123163	67.20749	29.409882	16.420428	58.977385	-0.472998
14.743662	58.826104	1.488965	18.621266	52.640077	8.297903	12.996862	71.840138	10.048737	26.25868	62.223611	19.567597	30.162745	61.186633	21.646784	27.165677	97.932099	44.045578	31.199473	68.010951	30.309078	16.402673	59.034894	-0.471409
14.758658	58.812527	1.596966	18.46076	52.92663	8.627563	12.654466	72.229197	9.833592	26.324697	63.509032	20.703508	30.115293	62.563735	22.736219	27.291235	99.126483	46.01311	31.427433	70.237564	31.670613	16.402673	59.034894	-0.471409
14.768425	58.812152	1.661384	18.34735	53.32655	9.042413	12.462869	73.158748	10.790806	26.104611	65.867367	21.708553	30.122046	64.069296	23.855959	27.367021	100.528405	48.188573	31.546068	71.867637	33.156819	16.402673	59.034894	-0.471409
14.880934	59.122296	2.185718	19.013184	53.637796	9.549069	12.123955	73.069809	10.863752	26.134954	67.221711	23.245014	30.390706	66.571039	26.582728	27.510818	102.827002	51.440564	31.659879	73.962096	35.32742	16.402673	59.034894	-0.471409
15.173286	59.264779	2.566622	19.452464	54.168883	10.328495	12.06473	73.917568	11.913124	26.249721	70.162141	25.462918	30.497708	69.263158	29.018862	27.728593	104.858874	54.377539	31.726197	76.217855	37.519907	15.950891	63.192042	-0.552351
15.420405	59.569157	3.009471	19.867632	54.833867	11.209664	12.164004	74.505566	13.130896	26.32647	72.879482	27.910536	30.519631	72.037407	31.412474	27.898907	107.192102	57.754203	31.847432	78.919501	40.183352	16.334443	64.000607	-0.859452
15.595984	59.724424	4.059352	20.103504	55.593174	12.221831	13.586623	75.989006	15.323215	26.454431	75.886693	31.258221	30.415046	75.047799	33.847802	27.976254	109.682968	61.53724	31.79543	82.170255	42.998625	16.092121	65.538772	-1.199258
17.430644	60.047613	4.847757	20.524073	56.688103	13.307483	14.254104	77.379301	17.499847	26.273634	79.332096	34.412961	30.187984	78.254083	36.302383	28.059171	113.029813	66.528895	31.683925	85.508793	46.192295	16.401136	66.94415	-1.699844
17.37128	60.286611	5.901629	21.476897	58.140294	14.296628	15.451028	79.592858	20.219072	26.447354	83.585555	37.840285	30.056268	82.317189	40.400915	27.772221	116.179096	71.55484	31.588043	89.322655	50.316702	16.402476	68.372339	-1.6987
17.906346	61.413466	6.407256	21.251973	60.121784	15.564891	16.551805	82.106905	24.073077	26.250985	87.213294	42.197478	29.746153	86.290299	44.321218	27.704929	119.397016	76.61536	31.443222	93.563266	55.306718	16.150457	68.23061	-1.838324
18.188758	62.550582	8.431977	21.362705	63.285419	17.538211	16.635448	84.857855	27.867331	24.972301	91.760547	46.447037	29.479411	90.590085	49.138717	27.42831	123.375903	81.478797	31.073918	97.667481	59.389794	16.150457	68.23061	-1.838324
15.900539	64.87735	10.785556	19.811359	67.414165	19.340519	17.448303	88.423537	33.016858	23.839955	96.06617	51.361091	29.04535	95.181883	54.384263	26.856338	128.113588	87.54926	30.682113	101.975735	63.964862	16.361324	68.214883	-1.89499
16.612731	67.064997	12.369364	18.503734	72.460177	23.040816	17.189889	91.976155	38.099363	24.525699	100.534776	57.337617	28.739338	99.539794	59.87965	26.987425	132.879219	92.853098	30.482159	106.342743	69.515706	15.321336	71.797915	-1.209768
13.942062	73.320549	16.275753	15.775292	77.967505	26.30569	17.116364	95.473296	43.285878	24.24027	104.116584	62.953844	28.549483	103.715442	65.351305	26.137274	137.572663	97.850452	30.173362	110.863005	74.945644	13.974938	76.321672	-0.029213
11.272463	79.296564	20.986984	14.036881	83.288137	30.660324	17.382508	99.759547	49.820599	23.339269	108.291582	68.135758	28.37141	107.759793	70.913107	25.938704	142.194392	102.769766	29.764255	115.205594	80.520797	11.805302	80.628166	0.339729
10.675258	84.710376	26.544193	12.93613	87.928915	35.117338	16.914902	104.431843	54.800758	22.769907	112.662217	73.480035	28.34499	112.154524	76.481633	24.612412	146.71636	107.567788	30.366335	119.381459	84.712491	NaN	NaN	NaN
9.834362	88.58888	31.730904	12.427057	92.578411	40.016253	16.381774	108.567487	59.839705	22.880303	116.543187	78.053224	27.849348	116.469464	81.596551	24.610307	151.463242	112.529293	29.626921	123.458253	89.200551	NaN	NaN	NaN
8.78158	92.556009	35.901984	11.825802	96.647611	44.984517	16.103519	113.194534	64.675149	23.225553	121.19419	83.112956	26.669727	121.062496	85.947783	24.864715	156.49091	117.53457	29.57534	127.868524	94.142963	NaN	NaN	NaN
7.773706	97.129964	40.906604	11.443204	100.800132	49.871765	15.588128	117.704836	69.455387	22.26401	125.676065	87.412747	26.874564	125.513873	90.585626	23.961003	161.239918	122.489361	29.210891	132.349874	98.996856	NaN	NaN	NaN
7.73369	100.714019	45.397799	11.535477	104.525205	54.64571	14.969456	121.684273	73.508747	22.312662	129.671179	91.556857	27.239606	130.033421	95.042136	23.201711	165.940423	127.377224	28.296887	136.927001	102.56822	NaN	NaN	NaN
8.420462	104.077928	49.852125	11.826354	108.506627	59.065615	14.097696	126.159003	77.732083	21.686103	134.476237	96.121231	26.774991	134.461253	99.170025	22.443262	170.403275	131.97244	28.158128	141.439089	106.991919	NaN	NaN	NaN
9.482411	108.455439	55.221746	12.144426	112.333936	63.318704	13.260288	130.211153	81.910652	21.262033	138.63237	99.777437	26.617098	138.87958	103.130121	22.081758	174.758302	136.442832	27.617638	145.9381	111.261818	NaN	NaN	NaN
10.637306	111.53286	58.481567	12.782971	116.097288	67.583891	13.146809	135.259185	85.319403	20.705752	143.467231	103.643682	26.272205	143.352086	106.847282	21.896862	177.833036	139.923252	27.02321	150.619018	115.434188	NaN	NaN	NaN
10.872746	114.871208	62.275613	13.397963	119.980724	71.679043	11.806418	139.864961	88.866017	21.060639	147.756208	107.383253	25.595834	147.6152	110.278594	21.805131	181.225875	143.174042	26.715479	154.979966	119.211195	NaN	NaN	NaN
12.213862	119.17108	67.169309	14.008899	123.873305	75.874203	10.967116	144.347237	92.359495	20.400849	151.685978	110.554297	25.046536	152.057397	113.464322	21.331532	184.298022	146.034359	26.118959	159.475025	122.679994	NaN	NaN	NaN
12.234758	122.964007	71.466131	14.708144	128.264467	80.968974	10.149986	149.189816	95.907622	19.761399	156.233164	112.955507	24.757499	156.457533	116.51536	21.239633	187.795831	148.987977	25.661211	163.785087	126.412539	NaN	NaN	NaN
13.553459	127.265175	75.905689	15.537572	132.734677	84.968801	8.768734	153.67798	99.336759	19.092037	160.127211	116.312884	24.553348	159.811841	119.035102	20.347915	192.779246	153.160749	25.288238	167.821098	129.217197	NaN	NaN	NaN
14.778433	131.176119	81.218693	15.938607	137.097632	90.418902	7.432036	157.996834	102.7197	19.550066	165.429679	119.158239	24.348861	164.367122	121.613928	NaN	NaN	NaN	24.806736	172.212545	131.953765	NaN	NaN	NaN
15.30697	136.108282	86.431736	16.775855	141.603335	94.803964	6.506428	163.043478	106.694019	18.566028	169.545542	120.831372	24.138928	168.665245	123.942405	NaN	NaN	NaN	24.35206	176.30642	134.442617	NaN	NaN	NaN
15.248013	141.061296	90.427954	17.780911	146.64335	99.544474	5.664703	168.168128	110.123098	18.13334	174.140709	123.198438	22.889545	172.966553	125.236724	NaN	NaN	NaN	24.40792	179.313002	136.621405	NaN	NaN	NaN
15.953754	145.989924	94.80274	17.708053	151.805479	104.147357	3.898564	172.472716	112.995325	17.853545	178.169451	125.660693	22.632304	177.109692	127.048537	NaN	NaN	NaN	23.277982	184.982829	139.571698	NaN	NaN	NaN
16.120273	150.842156	99.074289	17.85322	156.899966	108.752185	3.048339	177.461984	116.043724	17.377439	182.215792	127.13081	22.23763	181.086198	128.773324	NaN	NaN	NaN	23.01493	188.382528	141.411396	NaN	NaN	NaN
16.342605	156.15452	103.425347	18.346909	163.534605	113.803788	2.40537	182.404607	119.093669	17.531457	186.258337	129.228917	21.807578	185.325965	130.55168	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
